zip_code,total_population,total_non_hispanic,total_white_nonhispanic,total_black_nonhispanic,total_asian_alone,total_black,total_hispanic,average_household_size,pct_more_than_one_occupant_per_room,total_male,total_female,age_60_and_over,age_65_and_over,age_75_and_over,median_age,below_poverty_level,pct_below_poverty_level,household_median_income,household_mean_income,pct_services
61567,540,540,520,0,0,16,0,2.0918992248062014,0.0,276,264,193,148,35,45.8,74.0,14.1,38750,43257,0.6280193236714976
61568,4223,4165,4087,0,27,10,58,2.8617774762550883,0.5,2116,2107,896,660,231,36.6,241.0,5.8,80220,105219,0.2419871794871795
61569,1184,1175,1106,0,0,0,9,2.6884090909090905,0.0,542,642,476,342,135,54.0,27.0,2.3,77763,83081,0.265625
61570,1787,1762,1712,0,4,21,25,2.5675251798561147,0.0,940,847,455,278,116,38.4,340.0,19.0,52688,70670,0.42625
61571,24974,24463,23267,312,489,669,511,2.5131535269709544,0.6000000000000001,11943,13031,5402,3975,1797,38.8,1336.0,5.4,70785,100345,0.23466801824632538
61572,1191,1191,1139,5,0,32,0,2.2901343570057584,0.0,589,602,292,240,118,45.2,164.0,14.1,56607,85884,0.31239388794567063
61602,877,809,529,199,51,218,68,1.1468239564428313,0.0,683,194,182,113,34,42.4,359.0,48.6,18958,91226,0.2047244094488189
61603,16655,14910,6622,6796,71,8002,1745,2.566662985168823,1.8,7838,8817,2260,1551,734,31.5,4820.0,29.3,34167,50898,0.4158636026686434
61604,30582,29243,19664,7887,583,8951,1339,2.305748398829762,1.1,14642,15940,7259,5182,2420,38.5,5705.0,19.6,46813,66096,0.35696017537449765
61605,15713,14281,4877,8798,0,9391,1432,2.6862274832732886,2.5999999999999996,7422,8291,2912,2067,862,31.7,6871.0,44.1,21923,40027,0.5351497504159733
61606,7870,7465,5484,1404,283,1596,405,2.741352808988764,2.2,3938,3932,757,471,125,22.0,2150.0,35.2,46855,80226,0.23234251431688027
61607,10673,10461,10110,83,29,237,212,2.514113475177305,0.6,5317,5356,2645,1789,731,41.4,634.0,6.0,62516,79823,0.3060747663551402
61610,5493,5450,5262,32,0,94,43,2.560400745573159,1.8,2785,2708,1201,709,288,40.2,886.0,16.2,47127,74259,0.3194006309148265
61611,24877,24137,22993,409,393,505,740,2.2778667532708545,0.5,12669,12208,6643,4915,2204,44.0,1946.0,8.0,59891,87391,0.30061300209711245
61614,28012,27325,21608,2833,1901,3548,687,2.1654734684222974,1.2,13243,14769,8044,6298,3088,40.9,2407.0,8.7,62436,105340,0.2007011393514461
61615,23168,21941,14894,3624,2071,4371,1227,2.3549561314017544,1.1,11005,12163,5471,3780,1602,37.1,2552.0,11.1,67908,122931,0.12584806497849976
61616,5910,5808,5033,312,8,734,102,2.168898081985709,1.5,2746,3164,1319,888,370,36.3,883.0,15.3,44037,73596,0.2959570435881238
61625,370,342,286,23,26,23,28,,0.0,202,168,0,0,0,20.3,11.0,100.0,-,-,0.1527777777777778
61701,35783,32496,26218,4226,1213,4956,3287,2.2135029251298235,1.7999999999999998,17527,18256,6627,4752,2068,33.7,6899.0,20.4,45664,78197,0.3033498077979132
61704,37204,35746,27088,2499,4855,2690,1458,2.513354091924457,1.8,18626,18578,6946,4470,1977,35.8,2047.0,5.5,87174,136521,0.14621448757994943
61705,12971,12778,11048,1186,339,1281,193,2.9088021534320325,1.2,6313,6658,2068,1397,343,36.5,913.0,7.0,106915,142512,0.1234452736318408
61720,201,201,201,0,0,0,0,2.7526027397260275,2.7,106,95,39,34,14,30.1,40.0,19.9,60625,68271,0.25842696629213485
61721,592,577,563,0,4,0,15,2.4414462809917357,1.7,307,285,183,90,32,46.8,60.0,10.1,71111,74667,0.31788079470198677
61722,478,478,471,0,0,2,0,2.760693641618497,0.0,230,248,82,46,23,37.5,68.0,14.3,62813,79690,0.232
61723,2595,2477,2424,2,5,2,118,2.6006927710843373,1.6,1322,1273,545,389,106,40.1,202.0,7.8,64453,87133,0.3285171102661597
61724,494,494,472,0,0,0,0,2.531794871794872,0.0,238,256,167,131,31,47.9,94.0,19.0,52969,67771,0.3755656108597285
61725,1703,1690,1569,85,11,105,13,3.098415300546448,0.7,973,730,321,215,102,35.6,98.0,5.8,85795,121837,0.29396325459317585
61726,2427,2348,2269,41,3,55,79,2.493350462487153,0.9,1248,1179,634,442,148,41.1,261.0,10.8,61442,78838,0.3615136876006441
61727,9826,9411,9198,76,4,89,415,2.358719960765081,0.5,4869,4957,2467,1679,806,41.8,1070.0,11.1,53923,81069,0.2807792729463748
61728,1311,1259,1227,3,0,10,52,2.6216322314049583,0.0,594,717,283,198,123,41.5,85.0,6.9,60333,106820,0.2725880551301684
61729,1201,1184,1163,0,8,7,17,2.794093023255814,0.5,614,587,388,301,207,39.6,30.0,2.5,77813,93799,0.19886363636363635
61730,301,300,300,0,0,0,1,2.0586986301369863,0.0,162,139,85,58,9,50.6,4.0,1.3,65417,85716,0.25668449197860965
61731,194,194,194,0,0,0,0,,0.0,87,107,49,42,23,44.4,0.0,0.0,112578,114413,0.03389830508474576
61732,2057,2047,1975,3,19,35,10,2.7473564753004007,3.1,1034,1023,417,257,96,39.6,80.0,3.9,83750,92735,0.17664092664092665
61733,831,828,826,0,0,2,3,2.511570996978852,3.3,406,425,158,119,70,38.4,27.0,3.3,61458,79224,0.2875
61734,2765,2650,2607,12,10,20,115,2.4773991031390135,1.1,1358,1407,751,496,218,41.8,283.0,10.3,59798,91314,0.26435877261998425
61735,454,454,425,0,0,0,0,2.6894674556213016,6.5,218,236,103,67,15,42.4,88.0,19.4,59583,86955,0.29838709677419356
61736,1750,1655,1616,11,5,18,95,2.806308186195827,2.1,874,876,356,284,65,43.3,55.0,3.1,94063,121687,0.21209016393442623
61737,476,476,464,3,6,6,0,2.415380710659899,6.6,237,239,79,60,22,42.5,57.0,12.0,71442,93378,0.28664495114006516
61738,4395,4374,4210,99,0,160,21,2.649911727616646,1.1,2225,2170,994,635,265,36.0,343.0,8.0,71857,101009,0.28125
61739,4577,4186,4107,0,79,0,391,2.373364928909953,0.1,2225,2352,1257,938,463,38.5,443.0,10.0,53993,82165,0.37906588824020016
61740,1536,1484,1435,20,11,20,52,2.283938411669368,2.6,706,830,550,398,254,49.2,143.0,10.1,52917,107415,0.3305785123966942
61741,1703,1626,1599,6,0,12,77,2.8366166666666666,3.8,860,843,334,257,111,34.5,167.0,9.8,70385,83568,0.3726474278544542
61742,1250,1250,1247,3,0,3,0,2.626470588235294,0.0,641,609,306,202,47,43.9,26.0,2.1,94231,123352,0.18118948824343015
61743,205,200,185,10,0,15,5,2.4414285714285713,0.0,95,110,55,46,20,38.5,14.0,6.8,61250,78019,0.17094017094017094
61744,1865,1795,1713,44,0,64,70,2.607932960893855,0.0,890,975,420,298,141,37.4,136.0,7.3,66667,87863,0.24444444444444444
61745,4614,4511,4260,20,19,66,103,2.837109471094711,0.0,2343,2271,744,533,155,36.0,448.0,9.8,78565,97737,0.21359223300970873
61747,1479,1462,1452,2,0,7,17,2.3712947189097107,0.3,719,760,447,354,218,46.4,53.0,3.9,77578,113242,0.19256308100929614
61748,2720,2709,2657,10,8,37,11,2.57865275142315,0.0,1298,1422,572,442,127,39.7,145.0,5.3,83750,109334,0.1661039837947333
61749,461,461,458,0,0,0,0,2.1743396226415093,0.0,229,232,190,119,38,56.4,31.0,6.7,53261,64806,0.29107981220657275
61750,154,154,142,0,0,0,0,2.3723076923076927,0.0,104,50,0,0,0,25.8,12.0,7.8,58650,59050,0.052083333333333336
61751,83,83,83,0,0,0,0,2.0740000000000003,0.0,45,38,15,5,0,46.9,0.0,0.0,66250,61468,0.5510204081632653
61752,4389,4389,4355,11,0,11,0,2.595696202531646,1.4,2193,2196,1186,897,466,43.0,476.0,11.1,72798,94639,0.20416061925495887
61753,3058,3045,3000,31,0,31,13,2.6583058210251953,0.0,1453,1605,705,528,175,41.1,196.0,6.4,65547,116502,0.1986842105263158
61754,1063,1057,1046,0,1,0,6,2.4069230769230767,1.4,515,548,340,225,79,50.4,77.0,7.2,65417,90136,0.20415879017013233
61755,4738,4647,4616,19,0,21,91,2.6656355455568055,0.0,2395,2343,917,545,241,39.0,275.0,5.8,82404,100210,0.18878812860676009
61756,2413,2391,2161,11,13,37,22,2.81171528588098,0.8,1323,1090,454,299,107,39.6,119.0,4.9,68953,91769,0.28439597315436244
61759,1529,1463,1449,2,0,4,66,2.559614740368509,0.7,760,769,360,288,121,43.8,129.0,8.4,65268,97048,0.24838292367399742
61760,2519,2480,2430,14,6,34,39,2.421773399014778,0.7,1213,1306,601,435,242,40.3,131.0,5.3,65208,83611,0.4150787075393538
61761,55222,52305,42681,5988,2416,6665,2917,2.538817613896084,0.7999999999999999,25848,29374,8018,5468,2570,24.7,11889.0,23.8,55434,101521,0.24933677981089722
61764,14026,13317,11735,1261,149,1392,709,2.3358455882352938,1.7999999999999998,7479,6547,3241,2338,1051,41.1,1960.0,16.3,52017,77215,0.3392031305585201
61769,621,569,520,0,26,0,52,2.6779310344827585,0.9,305,316,107,76,38,43.1,79.0,12.8,60000,69436,0.36231884057971014
61770,1138,1107,1107,0,0,0,31,2.4536637931034484,0.4,530,608,235,172,95,42.5,69.0,6.1,61563,84025,0.3123877917414722
61771,743,734,729,0,1,0,9,2.551546391752577,0.0,380,363,169,68,27,42.2,40.0,5.4,92574,107598,0.21772151898734177
61772,238,238,238,0,0,0,0,2.4057575757575758,0.0,120,118,79,57,14,55.3,13.0,5.5,78438,81819,0.38333333333333336
61773,413,410,407,0,0,3,3,2.186031746031746,0.0,240,173,117,79,32,43.3,69.0,16.7,46250,61946,0.30939226519337015
61774,1120,1102,1084,0,5,10,18,2.840736040609137,2.8,653,467,193,86,33,36.0,123.0,11.1,72206,91823,0.20473773265651438
61775,327,304,302,0,0,0,23,3.0540186915887855,3.7,157,170,82,41,10,44.5,8.0,2.4,81250,106180,0.357487922705314
61776,1348,1342,1336,1,0,1,6,2.5341353383458642,0.0,643,705,351,262,140,48.5,51.0,3.8,90294,111194,0.1910569105691057
61777,728,724,681,0,0,2,4,2.3233546325878596,0.6,343,385,222,148,55,43.0,50.0,6.9,55625,76133,0.2925531914893617
61778,691,691,690,0,0,0,0,2.7290909090909095,5.5,329,362,174,160,77,34.6,54.0,7.9,61750,81992,0.4407894736842105
61801,31157,29007,16789,4268,6994,4644,2150,2.1278993775933612,6.800000000000001,16296,14861,3409,2352,969,23.6,9029.0,36.7,31530,89789,0.2413769410471348
61802,19349,18043,12177,3981,1215,4197,1306,2.188312157594125,3.9,9288,10061,4490,3217,1413,36.1,3440.0,18.4,45321,84958,0.2707569887969846
61810,346,343,330,4,2,4,3,2.5798507462686566,0.7,162,184,75,55,14,41.0,33.0,9.7,59583,71466,0.30994152046783624
61811,678,677,630,0,0,4,1,2.9873568281938327,0.0,322,356,200,155,40,41.1,176.0,26.0,52656,50506,0.3373493975903614
61812,381,351,348,0,0,0,30,2.298012048192771,0.0,182,199,108,86,42,54.5,30.0,7.9,68500,137246,0.50199203187251
61813,1656,1652,1594,34,4,40,4,2.4131437125748505,0.3,821,835,407,292,125,45.0,92.0,5.7,48214,79902,0.4166666666666667
61814,1074,1033,995,28,9,29,41,2.545331753554503,0.5,531,543,281,211,89,43.9,168.0,15.7,57083,72405,0.23799126637554585
61815,259,232,226,0,3,0,27,2.416355140186916,0.0,133,126,65,48,23,45.5,32.0,12.5,61250,77400,0.23622047244094488
61816,458,454,449,0,4,1,4,2.63367816091954,0.0,229,229,135,113,28,44.4,93.0,21.3,56667,101419,0.2872340425531915
61817,2516,2488,2488,0,0,0,28,2.3355431754874654,1.2,1281,1235,712,580,282,42.2,162.0,6.4,53950,76327,0.281195079086116
61818,1712,1711,1678,1,0,4,1,2.669828393135725,0.0,880,832,430,286,120,38.2,117.0,6.8,62132,89304,0.2647754137115839
61820,38156,35177,22778,5342,6147,5697,2979,2.154396810965802,9.100000000000001,20113,18043,2764,1876,817,22.4,15028.0,48.7,24305,74828,0.24063686327837272
61821,30582,28769,19251,7251,1470,7939,1813,2.256944486009277,4.6,15186,15396,6642,4578,2089,35.3,4778.0,15.8,55743,95872,0.29352740786621245
61822,25829,24959,16533,3053,4472,3402,870,2.5248738509681203,3.5999999999999996,12329,13500,5437,3690,1646,39.5,1362.0,5.3,85231,145144,0.13997376858058874
61830,337,337,322,1,0,3,0,2.0845679012345677,0.0,178,159,108,69,26,48.3,8.0,2.4,59091,83640,0.19883040935672514
61831,134,134,128,0,6,0,0,,0.0,79,55,53,42,6,59.3,3.0,2.2,52083,85135,0.2647058823529412
61832,34918,33046,22528,9329,421,10018,1872,2.373476272947697,2.2,16578,18340,8470,6253,2824,38.2,9566.0,28.0,37822,60927,0.42128551467163483
61833,2199,2032,2000,0,0,22,167,2.347470651013874,0.0,1034,1165,693,482,205,44.0,339.0,15.4,41503,62096,0.4275510204081633
61834,8778,8324,7066,1167,21,1208,454,2.509660641829583,0.7,5172,3606,2132,1628,742,42.2,302.0,4.5,62538,95655,0.3199877750611247
61839,610,588,574,2,0,2,22,2.388941176470588,1.2,313,297,163,113,56,43.8,30.0,4.9,64813,109352,0.28307692307692306
61840,819,819,819,0,0,0,0,2.7691891891891895,0.0,456,363,264,200,95,53.1,123.0,15.0,62941,84479,0.11764705882352941
61841,1341,1327,1318,3,0,3,14,2.606601941747573,0.0,653,688,300,255,73,39.3,73.0,5.5,63417,78158,0.2893481717011129
61842,2727,2720,2645,0,0,0,7,2.2008299096138044,2.7,1345,1382,822,622,244,48.0,331.0,12.4,60404,86393,0.28561151079136693
61843,2368,2322,2274,7,0,14,46,2.6173509933774834,2.0,1166,1202,522,369,176,37.8,149.0,6.3,62400,88829,0.27713815789473684
61844,715,710,693,3,0,12,5,2.2396551724137934,0.0,309,406,255,153,58,56.0,95.0,13.3,63393,94608,0.20057306590257878
61845,383,380,380,0,0,0,3,2.37527950310559,2.5,187,196,158,75,34,52.6,2.0,0.5,82813,187393,0.22488038277511962
61846,4918,4875,4684,125,20,156,43,2.3826650485436893,1.2000000000000002,2510,2408,1306,933,315,41.0,859.0,17.6,43750,63662,0.36531734132933535
61847,1239,1214,1191,21,0,21,25,2.51,0.9,627,612,319,272,189,42.8,62.0,5.4,74792,93540,0.2683333333333333
61848,230,230,230,0,0,0,0,2.7702409638554215,1.2,110,120,53,38,12,39.9,29.0,12.7,54750,58936,0.4883720930232558
61849,1999,1994,1992,0,0,0,5,2.539771573604061,3.0,1098,901,477,307,186,42.0,139.0,7.0,63295,92871,0.2464065708418891
61850,418,416,406,2,0,10,2,2.4869047619047615,0.0,212,206,111,90,22,44.8,42.0,10.1,53929,59776,0.5483870967741935
61851,295,295,295,0,0,0,0,1.9639999999999997,0.0,147,148,72,46,21,46.4,18.0,6.1,64167,114087,0.2389937106918239
61852,221,216,215,0,0,1,5,2.797848101265823,0.0,118,103,48,35,27,34.4,24.0,10.9,43875,69417,0.45348837209302323
61853,13981,13301,12613,312,139,437,680,2.8249727437916414,2.5999999999999996,6697,7284,2393,1545,522,35.5,641.0,4.6,90465,117547,0.1502597757724911
61854,1197,1141,1130,0,0,1,56,2.238464419475655,0.6,585,612,305,212,79,44.7,68.0,5.7,62143,87552,0.2679083094555874
61855,104,104,104,0,0,0,0,,0.0,58,46,27,27,27,52.0,0.0,0.0,-,73212,0.375
61856,7884,7771,7552,48,70,90,113,2.4719704123386843,0.2,3763,4121,1954,1533,614,41.8,500.0,6.4,75665,100454,0.23405287412078585
61857,195,195,195,0,0,0,0,2.0303125000000004,1.0,106,89,30,11,7,37.9,18.0,9.2,32500,62300,0.4523809523809524
61858,3017,2929,2886,18,19,18,88,2.4321417069243156,1.7,1404,1613,786,546,214,44.5,296.0,9.9,60068,76534,0.35533333333333333
61859,1226,1216,1182,0,9,0,10,2.570083857442348,0.0,621,605,296,220,91,43.5,35.0,2.9,72344,104256,0.24922600619195046
61862,533,529,507,3,3,12,4,2.549617224880383,0.0,273,260,146,122,44,43.8,18.0,3.4,71827,124895,0.3269230769230769
61863,806,713,681,1,0,1,93,2.6403278688524594,0.0,390,416,204,156,31,44.7,56.0,7.0,69750,84419,0.20555555555555555
61864,1719,1719,1719,0,0,0,0,2.7273809523809525,3.7,872,847,444,318,100,44.7,96.0,5.6,78357,106838,0.21019108280254778
61865,1560,1533,1442,28,50,39,27,2.742535211267606,2.3,782,778,301,188,57,32.5,183.0,11.8,54423,77447,0.32840236686390534
61866,14296,12742,9079,2765,329,3128,1554,2.5180214000725423,4.2,6977,7319,2798,1887,882,34.4,2691.0,19.4,43030,62416,0.4514431510125977
61870,1320,1253,1226,0,0,21,67,2.461191806331471,0.2,725,595,311,202,56,41.5,122.0,9.3,52679,70163,0.3563218390804598
61871,304,304,303,0,0,0,0,2.26776119402985,0.0,154,150,106,77,48,45.5,19.0,6.3,70833,81446,0.13291139240506328
61872,898,895,892,0,0,2,3,2.962277227722772,0.0,393,505,167,144,44,44.2,24.0,2.7,77292,129509,0.19767441860465115
61873,6519,6425,6288,2,81,2,94,2.734943253467844,3.2,3198,3321,1407,900,244,36.8,400.0,6.2,88597,99597,0.19448476052249636
61874,8150,7755,5760,403,1366,500,395,2.367809917355372,5.3,3781,4369,1774,1404,635,33.0,1429.0,17.8,65048,111869,0.12928148338913212
61875,818,818,818,0,0,0,0,2.7077152317880797,0.0,320,498,204,105,47,32.8,160.0,19.6,93906,106346,0.24367816091954023
61876,561,556,552,0,0,0,5,2.431168831168831,0.0,261,300,189,121,67,51.7,24.0,4.3,49028,70619,0.26199261992619927
61877,1803,1783,1742,28,4,34,20,2.703918918918919,1.5,944,859,356,237,125,35.5,81.0,4.5,73906,94232,0.2734375
61878,1310,1301,1263,18,0,24,9,2.0576923076923075,1.6,630,680,370,264,90,48.5,116.0,8.9,50368,78704,0.27520435967302453
61880,3831,3702,3465,123,32,148,129,2.7274000000000003,1.7,1887,1944,753,429,181,37.8,359.0,9.4,76591,93906,0.3273231622746186
61882,694,690,659,0,0,0,4,2.3912068965517244,3.4,376,318,203,157,59,50.7,103.0,14.8,56167,73960,0.25766871165644173
61883,4284,4204,3920,33,19,94,80,2.5654491017964074,0.6,2042,2242,849,603,280,38.2,680.0,16.2,47679,65440,0.3813979086406164
61884,1124,1124,1121,3,0,3,0,2.4423913043478263,0.0,545,579,278,217,124,50.5,9.0,0.8,88676,117214,0.19133034379671152
61910,4225,3236,3173,26,7,99,989,2.8355003450655625,5.199999999999999,2010,2215,862,657,315,33.8,412.0,10.0,53665,74773,0.4288461538461538
61911,5071,4991,4947,7,6,21,80,3.14613024420789,7.2,2455,2616,1044,826,447,31.3,403.0,8.0,56076,86791,0.42098501070663813
61912,1227,1222,1215,0,0,6,5,2.096222222222222,0.5,556,671,378,222,83,45.2,150.0,12.3,53125,67580,0.3687600644122383
61913,1463,1456,1431,1,4,1,7,2.228140243902439,2.1,707,756,430,286,139,47.8,175.0,12.0,45446,67576,0.3108320251177394
61914,1833,1832,1830,0,0,0,1,2.342758620689655,1.4,858,975,537,355,132,43.5,113.0,6.2,59408,77179,0.3344155844155844
61917,771,755,744,0,0,0,16,2.484064516129032,0.0,396,375,173,136,70,34.9,98.0,12.7,58333,72222,0.38186813186813184
61919,942,938,938,0,0,0,4,2.554769647696477,0.5,438,504,249,171,91,45.3,89.0,9.4,59886,77583,0.3065843621399177
61920,24001,23203,20570,1511,568,1875,798,2.2549430074528716,1.0,11441,12560,4012,3005,1352,27.9,5861.0,28.1,41045,86129,0.31912726037864
61924,2258,2246,2216,16,4,26,12,2.1961310133060388,2.4,1126,1132,700,540,304,51.1,199.0,9.3,60977,82779,0.3515769944341373
61925,670,661,659,0,0,11,9,2.453333333333333,0.0,334,336,168,142,21,46.4,35.0,5.3,64107,87814,0.23979591836734693
61928,665,665,640,9,0,16,0,1.8240547945205479,0.0,397,268,260,236,74,49.3,24.0,3.6,42946,73910,0.4035608308605341
61929,683,671,660,0,0,0,12,2.3720833333333338,2.8,395,288,181,139,79,40.4,67.0,10.0,49500,103233,0.2604166666666667
61930,745,717,704,7,2,11,28,2.7464206642066418,0.0,362,383,126,75,27,36.3,90.0,12.1,62865,72954,0.3246753246753247
61931,1080,1047,1041,3,0,6,33,2.46,0.0,521,559,219,158,35,44.3,138.0,12.8,53693,60130,0.4548440065681445
61932,439,424,421,3,0,3,15,2.1539215686274513,0.0,215,224,111,79,34,45.1,76.0,17.5,58750,75961,0.2672413793103448
61933,901,896,896,0,0,0,5,2.0589931350114417,0.2,453,448,320,227,100,47.0,137.0,15.2,36932,60573,0.4244791666666667
61936,290,290,283,0,0,0,0,,0.0,137,153,50,50,17,40.1,23.0,7.9,73750,84381,0.23529411764705882
61937,2132,2116,2068,21,0,37,16,2.5097980997624703,6.5,1105,1027,350,227,110,35.1,242.0,11.4,57708,76573,0.47838899803536344
61938,21840,21456,20789,369,49,547,384,2.281571367612545,1.4,10711,11129,5796,4233,1994,41.0,3787.0,17.7,44797,77600,0.38611138395049605
61940,238,225,225,0,0,0,13,2.3837,2.0,121,117,92,32,16,46.0,43.0,18.1,38333,52199,0.46
61941,79,79,79,0,0,0,0,1.7573333333333332,0.0,45,34,12,6,0,53.6,67.0,84.8,-,N,0.0
61942,1045,1021,1007,0,1,0,24,2.081122661122661,0.2,482,563,315,226,98,51.1,128.0,12.9,58177,80827,0.2776659959758551
61943,1660,1600,1592,0,0,0,60,2.2338172043010753,0.7,770,890,517,368,166,47.8,231.0,13.9,53529,72834,0.37660668380462725
61944,12259,12119,11867,40,163,55,140,2.290925327759833,0.6,5980,6279,3379,2494,1079,43.8,1489.0,12.3,50782,74365,0.4149228130360206
61949,145,145,131,0,14,0,0,,0.0,68,77,55,40,13,57.1,8.0,5.5,52500,78049,0.4659090909090909
61951,7956,7793,7623,55,26,110,163,2.3248953594176527,2.9,3864,4092,2094,1605,759,41.2,796.0,10.3,61096,81868,0.36002163916689206
61953,6067,5879,5687,11,111,43,188,2.3271027318199304,0.7,3131,2936,1491,1082,566,41.0,735.0,12.4,53684,90440,0.2703891708967851
61955,189,189,176,2,0,13,0,2.4836842105263157,0.0,105,84,43,33,10,40.3,34.0,18.0,48889,53704,0.6029411764705882
61956,2709,2592,2434,56,19,64,117,2.445658844765343,2.0,1370,1339,802,595,241,42.2,273.0,10.1,56818,76422,0.3188755020080321
61957,1912,1829,1811,0,0,0,83,2.4511267605633806,0.0,991,921,492,379,183,40.2,270.0,14.1,50721,63396,0.5563463819691578
62001,1796,1788,1788,0,0,0,8,2.3992776203966004,1.0,838,958,465,351,223,44.7,43.0,2.6,73519,103390,0.1806020066889632
62002,31059,30339,22684,6235,165,7077,720,2.2781906396954543,1.5,14535,16524,7900,5438,2418,41.7,7009.0,22.9,43406,74530,0.36210604375231736
62006,490,490,490,0,0,0,0,2.7180555555555554,2.8,237,253,159,136,48,44.8,12.0,2.4,61452,76664,0.15
62009,1814,1764,1734,0,4,2,50,2.438657718120805,2.0,959,855,448,360,197,38.8,343.0,19.1,43309,59910,0.36942675159235666
62010,11357,11195,10783,137,119,177,162,2.488166372462489,2.5,5709,5648,2509,1802,893,41.1,872.0,7.9,67535,92153,0.2618878637331441
62011,172,172,172,0,0,0,0,2.424647887323944,0.0,100,72,81,65,23,53.0,15.0,8.7,49327,68885,0.5633802816901409
62012,6426,6346,6260,8,0,63,80,2.5192079207920792,1.6,3366,3060,1500,1121,495,44.4,341.0,5.4,75650,99886,0.32708018154311647
62013,693,693,693,0,0,0,0,2.6471875,0.0,345,348,223,174,98,49.3,67.0,9.8,55833,102635,0.37658227848101267
62014,4131,4073,4002,9,0,35,58,2.461067551266586,2.0999999999999996,1967,2164,1049,719,329,44.6,509.0,12.3,62697,81464,0.33382716049382716
62015,635,635,622,0,0,0,0,2.6164609053497943,0.0,307,328,164,110,38,45.7,40.0,6.3,51806,66273,0.17120622568093385
62016,3674,3673,3610,26,0,26,1,2.634884057971014,1.7,1826,1848,849,681,322,39.7,332.0,9.4,51667,80477,0.398590021691974
62017,897,897,883,0,0,0,0,2.0222972972972975,1.4,465,432,299,216,92,48.4,131.0,14.6,34250,57227,0.245014245014245
62018,3034,3003,2884,56,0,119,31,2.3483255813953487,2.1,1474,1560,636,480,218,42.3,766.0,25.2,46722,54609,0.43327702702702703
62019,393,393,386,0,4,0,0,2.1677900552486187,0.0,189,204,152,90,27,54.2,63.0,16.0,48403,62820,0.1935483870967742
62021,920,908,908,0,0,0,12,2.4029503916449086,0.0,462,458,281,105,41,52.8,42.0,4.6,89554,97406,0.2147117296222664
62022,1060,1060,1014,0,0,0,0,2.3572383073496663,0.0,546,514,360,256,76,48.7,103.0,9.7,59119,83874,0.1891348088531187
62023,117,117,103,0,2,0,0,,2.9,58,59,14,9,0,31.2,13.0,11.3,58542,116281,0.3333333333333333
62024,9916,9739,9173,282,168,372,177,2.3190376960899086,1.0,4958,4958,2446,1929,618,40.1,1266.0,12.8,54975,71908,0.3476764199655766
62025,34313,33258,28913,2847,608,3432,1055,2.5742255153572313,0.7,17047,17266,6220,4325,1472,34.5,3531.0,11.4,76809,126672,0.210019714716456
62027,494,494,469,0,25,0,0,2.398106796116505,0.0,268,226,165,106,34,50.4,28.0,5.7,61875,95653,0.34563758389261745
62028,1279,1264,1199,37,6,52,15,2.1453915662650602,0.0,637,642,250,211,18,21.5,64.0,8.9,52200,93087,0.2392086330935252
62030,149,149,149,0,0,0,0,3.0385714285714283,16.3,55,94,28,18,2,35.5,31.0,23.8,29375,41581,0.5
